"case_number","case_type","missing_date","age_missing","gender","race","missing_city","missing_state","missing_zip","vehicle_style","vehicle_color"
1084771,"Lost Injured Missing","11/25/2007",16,"Female","White","Antonio","KS","67601","Coupe","Silver"
1086105,"Lost Injured Missing","12/22/2007",16,"Male","White","Palm Beach Gardens","FL","33418",NA,NA
1087230,"Lost Injured Missing","01/13/2008",16,"Female","Biracial","Redmond","WA","98052",NA,NA
1087371,"Lost Injured Missing","01/17/2008",16,"Male","White","Grand Blanc","MI","48439",NA,NA
1088275,"Lost Injured Missing","01/23/2008",16,"Female","White","Shiloh","IL","62221",NA,NA
1095947,"Lost Injured Missing","05/13/2008",16,"Female","Hispanic","Ellicott","MD","21042",NA,NA
1099444,"Lost Injured Missing","06/29/2008",16,"Female","White","Brighton Township","MI",NA,NA,NA
1099922,"Lost Injured Missing","07/06/2008",16,"Female","White","Winnie","TX","77665","Pickup Truck","Gray"
1101435,"Lost Injured Missing","07/24/2008",16,"Male","Asian","Carlsbad","CA","92018","Sport Utility","Black"
1103143,"Lost Injured Missing","08/14/2008",16,"Female","Hispanic","Salinas","CA",NA,NA,NA
1107231,"Lost Injured Missing","10/03/2008",16,"Male","White","Altamonte Springs","FL","32714",NA,NA
1108251,"Lost Injured Missing","10/17/2008",16,"Male","White","Holt","MO","64048","Sedan, 4 door","Maroon"
1110622,"Lost Injured Missing","11/22/2008",16,"Female","Pacific Islander","Tigard","OR","97224",NA,NA
1112354,"Lost Injured Missing","06/30/2008",16,"Female","Hispanic","Pikesville","MD",NA,NA,NA
1113804,"Lost Injured Missing","12/23/2008",16,"Female","White","Graham","TX","76450",NA,NA
1118514,"Lost Injured Missing","03/06/2009",16,"Female","Black","Baltimore","MD","21215",NA,NA
1120266,"Lost Injured Missing","04/04/2009",16,"Male","Hispanic","Corpus Christi","TX","78404",NA,NA
1121226,"Lost Injured Missing","04/22/2009",16,"Female","White","Fort Washington","MD",NA,NA,NA
1123172,"Lost Injured Missing","05/17/2009",16,"Female","White","Allentown","PA","18102",NA,NA
1126519,"Lost Injured Missing","07/06/2009",16,"Female","White","New Orleans","LA","70126",NA,NA
1129662,"Lost Injured Missing","06/02/2009",16,"Female","White","Alliance","OH","44601",NA,NA
1132319,"Lost Injured Missing","09/30/2009",16,"Female","White","Reno","NV","89506",NA,NA
1132902,"Lost Injured Missing","10/07/2009",16,"Male","Black","Philadelphia","PA","19139",NA,NA
1140148,"Lost Injured Missing","01/23/2010",16,"Female","Hispanic","Dallas","TX","75211",NA,NA
1142124,"Lost Injured Missing","02/28/2010",16,"Female","White","Pryor","OK","74361",NA,NA
1142124,"Lost Injured Missing","02/28/2010",16,"Female","White","Pryor","OK","74361",NA,NA
1146172,"Lost Injured Missing","04/26/2010",16,"Male","White","Eugene","OR","97402",NA,NA
1146491,"Lost Injured Missing","04/26/2010",16,"Female","White","Spring","TX","77373",NA,NA
1147229,"Lost Injured Missing","05/12/2010",16,"Female","Black","Grand Rapids","MI",NA,NA,NA
1151859,"Lost Injured Missing","07/12/2010",16,"Female","Hispanic","Marshall","IL","62441","Truck","Silver"
1154717,"Lost Injured Missing","08/22/2010",16,"Female","Black","Springfield","MO","65810",NA,NA
1157064,"Lost Injured Missing","09/25/2010",16,"Male","White","Henderson","NV",NA,NA,NA
1158516,"Lost Injured Missing","09/28/2010",16,"Female","Black","Fredericksburg","VA","22407",NA,NA
1160900,"Lost Injured Missing","11/26/2010",16,"Male","White","Overland Park","KS","66211",NA,NA
1162004,"Lost Injured Missing","12/11/2010",16,"Male","White","Maysville","KY",NA,NA,NA
1162921,"Lost Injured Missing","12/28/2010",16,"Female","Black","Baltimore City","MD","21215",NA,NA
1162932,"Lost Injured Missing","06/05/2008",16,"Male","Black","Metairie","LA",NA,NA,NA
1162932,"Lost Injured Missing","06/05/2008",16,"Male","Black","Metairie","LA",NA,NA,NA
1163004,"Lost Injured Missing","01/02/2011",16,"Female","White","Wartburg","TN","37887","Sport Utility","Blue, Light"
1163004,"Lost Injured Missing","01/02/2011",16,"Female","White","Wartburg","TN","37887","Van","Silver"
1166355,"Lost Injured Missing","02/21/2011",16,"Female","Hispanic","Tequesta","FL","33469",NA,NA
1166918,"Lost Injured Missing","01/07/2011",16,"Male","Hispanic","Huitlalpa Santa Ana",NA,NA,NA,NA
1167042,"Lost Injured Missing","02/21/2011",16,"Male","Hispanic","Alexandria","VA","22312",NA,NA
1173619,"Lost Injured Missing","06/02/2011",16,"Female","White","Traverse City","MI","49686",NA,NA
1173619,"Lost Injured Missing","06/02/2011",16,"Female","White","Traverse City","MI","49686",NA,NA
1176043,"Lost Injured Missing","07/14/2011",16,"Male","White","Panama City","FL",NA,NA,NA
1176457,"Lost Injured Missing","07/25/2011",16,"Female","White","Hustler","WI",NA,NA,NA
1180292,"Lost Injured Missing","09/22/2011",16,"Male","White","Fort Worth","TX","76108",NA,NA
1191008,"Lost Injured Missing","03/18/2012",16,"Male","White","Columbia Township","OH","45174",NA,NA
1193263,"Lost Injured Missing","04/23/2012",16,"Male","White","Federal Way","WA","98003",NA,NA
1196339,"Lost Injured Missing","06/07/2012",16,"Male","Black","El Monte","CA","91732",NA,NA
1198050,"Lost Injured Missing","07/03/2012",16,"Male","White","Federal Way","WA",NA,NA,NA
1205249,"Lost Injured Missing","10/29/2012",16,"Female","Hispanic","Hanford","CA","93230",NA,NA
1206028,"Lost Injured Missing","11/13/2012",16,"Female","White","Tacoma","WA","98406",NA,NA
1206028,"Lost Injured Missing","11/13/2012",16,"Female","White","Tacoma","WA","98406",NA,NA
1206806,"Lost Injured Missing","11/27/2012",16,"Female","White","Oakland","CA",NA,NA,NA
1207455,"Lost Injured Missing","12/09/2012",16,"Female","White","Mint Hill","NC","28227",NA,NA
1209169,"Lost Injured Missing","01/14/2013",16,"Female","White","Cottleville","MO","63304","Truck","Gray"
1209169,"Lost Injured Missing","01/14/2013",16,"Female","White","Cottleville","MO","63304","Truck","Gray"
1210639,"Lost Injured Missing","02/11/2013",16,"Female","Black","Antioch","TN","37013",NA,NA
1210890,"Lost Injured Missing","02/15/2013",16,"Female","White","Beverly Hills","MI","48025",NA,NA
1211481,"Lost Injured Missing","02/25/2013",16,"Female","White","Peconic","NY","11958",NA,NA
1213184,"Lost Injured Missing","03/28/2013",16,"Male","Black","Elizabeth City","NC","27909",NA,NA
1230681,"Lost Injured Missing","04/08/2014",16,"Female","White","Cleveland","TX","77327",NA,NA
1236673,"Lost Injured Missing","08/18/2014",16,"Female","White","Prairie Du Chien","WI","53821","Sport Utility",NA
1236873,"Lost Injured Missing","08/18/2014",16,"Male","White","Elkton","MD",NA,"Sedan, 2 door","Blue"
1237576,"Lost Injured Missing","09/08/2014",16,"Male","Hispanic","Woodbridge","VA","22193",NA,NA
1238417,"Lost Injured Missing","09/28/2014",16,"Female","White","Fairfax","VA","22030",NA,NA
1240819,"Lost Injured Missing","11/22/2014",16,"Male","Hispanic","Richmond","VA","23234",NA,NA
1251780,"Lost Injured Missing","07/21/2015",16,"Male","Black","Phenix City","AL","36867",NA,NA
1253371,"Lost Injured Missing","08/20/2015",16,"Female","White","Myrtle Beach","SC","29575","Sport Utility","Silver"
1257848,"Lost Injured Missing","11/12/2015",16,"Female","White","Brandon","MS","39047",NA,NA
1257849,"Lost Injured Missing","11/11/2015",16,"Female","White","Shady Valley","TN","37688",NA,NA
1262242,"Lost Injured Missing","02/05/2016",16,"Male","White","Quanah","TX","79252",NA,NA
1262427,"Lost Injured Missing","02/07/2016",16,"Female","White","Brewton","AL","36426",NA,NA
1263274,"Lost Injured Missing","02/23/2016",16,"Male","White","Jamul","CA","91935",NA,NA
1264834,"Lost Injured Missing","02/19/2016",16,"Female","White","Springfield","MO","65803","Pickup Truck","Red"
1264834,"Lost Injured Missing","02/19/2016",16,"Female","White","Springfield","MO","65803","Pickup Truck","Red"
1267469,"Lost Injured Missing","05/01/2016",16,"Female","White","Parkton","NC","28371",NA,NA
1270814,"Lost Injured Missing","06/20/2016",16,"Male","Biracial","Saint Petersburg","FL","33712",NA,NA
1272949,"Lost Injured Missing","07/15/2016",16,"Female","Black","Aurora","CO","80011",NA,NA
1274071,"Lost Injured Missing","08/06/2016",16,"Female","White","Jersey Shore","PA","17740",NA,NA
1279805,"Lost Injured Missing","10/23/2016",16,"Male","White","Greybull","WY","82426","Sport Utility","Camouflage"
1279806,"Lost Injured Missing","10/23/2016",16,"Male","White","Greybull","WY","82426","Sport Utility","Camouflage"
1280064,"Lost Injured Missing","10/17/2016",16,"Male","Black","Fort Worth","TX","76107",NA,NA
1280352,"Lost Injured Missing","10/29/2016",16,"Female","White","Hudson","NY","12534",NA,NA
1281900,"Lost Injured Missing","11/13/2016",16,"Male","White","Palmer","AK","99645","Sport Utility","Blue, Dark"
1282896,"Lost Injured Missing","11/29/2016",16,"Male","White","Longview","TX","75604",NA,NA
1285435,"Lost Injured Missing","01/03/2017",16,"Male","White","Southport","NC","28461","Sedan, 4 door","Silver"
1292325,"Lost Injured Missing","03/21/2017",16,"Male","White","Phoenix","AZ","85006",NA,NA
1295048,"Lost Injured Missing","04/24/2017",16,"Male","White","Randolph","MA","02368",NA,NA
1295886,"Lost Injured Missing","04/17/2017",16,"Female","Black","Augusta","GA","30906",NA,NA
1305650,"Lost Injured Missing","08/14/2017",16,"Male","Black","Springfield","VA","22150",NA,NA
1305650,"Lost Injured Missing","08/14/2017",16,"Male","Black","Springfield","VA","22150",NA,NA
1313133,"Lost Injured Missing","11/03/2017",16,"Male","White","Liberty Lake","WA","99019",NA,NA
1313133,"Lost Injured Missing","11/03/2017",16,"Male","White","Liberty Lake","WA","99019",NA,NA
1068605,"Non Family Abduction","04/15/2007",16,"Female","Hispanic","Glendale","AZ","85301",NA,NA
1072417,"Non Family Abduction","05/31/2007",16,"Female","Hispanic","Chino Valley","AZ","86323","Truck","White"
1076812,"Non Family Abduction","07/11/2007",16,"Female","Hispanic","Santa Rita Cimarron",NA,NA,NA,NA
1081395,"Non Family Abduction","10/13/2007",16,"Female","White","Thibodaux","LA","70301","Sedan, 4 door","Maroon"
1082290,"Non Family Abduction","10/23/2007",16,"Female","Hispanic","Lancaster","PA","17602",NA,NA
1090790,"Non Family Abduction","03/08/2008",16,"Female","White","Chula Vista","CA","91913",NA,"Teal (green)"
1092612,"Non Family Abduction","04/01/2008",16,"Male","Black","Catonsville","MD","21228",NA,"Black"
1092841,"Non Family Abduction","04/03/2008",16,"Female","White","Everett","PA","15537",NA,"White"
1093222,"Non Family Abduction","04/02/2008",16,"Female","Black","Watauga","TX","76148",NA,NA
1102673,"Non Family Abduction","08/08/2008",16,"Female","Hispanic","Zamora","CA",NA,NA,NA
1110007,"Non Family Abduction","11/10/2008",16,"Female","White","Independence","OR","97351",NA,"White"
1110007,"Non Family Abduction","11/10/2008",16,"Female","White","Independence","OR","97351",NA,"Blue"
1110007,"Non Family Abduction","11/10/2008",16,"Female","White","Independence","OR","97351",NA,"Green, Dark"
1117973,"Non Family Abduction","03/11/2009",16,"Female","Black","Winter Springs","FL","32708","Sedan, 4 door","Green"
1117973,"Non Family Abduction","03/11/2009",16,"Female","Black","Winter Springs","FL","32708","Sport Utility","Silver"
1122747,"Non Family Abduction","05/12/2009",16,"Female","White","East Lansing","MI","48823","Pickup Truck","Turquoise"
1123303,"Non Family Abduction","05/12/2009",16,"Female","White","Toledo","OH",NA,NA,NA
1130315,"Non Family Abduction","01/08/2009",16,"Male","Hispanic","Green Brook","NJ",NA,NA,NA
1150673,"Non Family Abduction","06/20/2010",16,"Female","Hispanic","Sparta","WI","54656",NA,"Red"
1154881,"Non Family Abduction","08/24/2010",16,"Female","White","Greenville","VA","24440",NA,NA
1178570,"Non Family Abduction","08/25/2011",16,"Female","Asian","Brooklyn Park","MN",NA,NA,"Blue"
1179476,"Non Family Abduction","09/09/2011",16,"Female","Hispanic","Champaign","IL","61820",NA,"Blue"
1190126,"Non Family Abduction","03/03/2012",16,"Female","White","San Bernardino","CA",NA,NA,NA
1198086,"Non Family Abduction","07/04/2012",16,"Female","White","Leavenworth","KS","66048",NA,"White"
1199681,"Non Family Abduction","07/28/2012",16,"Female","Hispanic","San Ardo","CA",NA,"Sport Utility","Blue"
1202481,"Non Family Abduction","09/09/2012",16,"Male","Black","Goldsboro","NC",NA,"Sedan, 4 door","Blue"
1209512,"Non Family Abduction","01/22/2013",16,"Female","White","Johnstown","CO","80534",NA,NA
1209780,"Non Family Abduction","01/26/2013",16,"Female","Am. Ind.","Duvall","WA","98019",NA,NA
1220640,"Non Family Abduction","08/03/2013",16,"Female","White","Lakeside","CA","92040","Convertible","Silver"
1220640,"Non Family Abduction","08/03/2013",16,"Female","White","Lakeside","CA","92040","Sedan, 4 door","Blue"
1250802,"Non Family Abduction","06/30/2015",16,"Female","Black","Cumberland","MD","21502",NA,NA
1251084,"Non Family Abduction","07/07/2015",16,"Female","White","Virginia","IL","62691","Convertible","Blue"
1251274,"Non Family Abduction","07/09/2015",16,"Female","Hispanic","Rio Rancho","NM","87124","Convertible","Gray"
1251343,"Non Family Abduction","07/12/2015",16,"Male","White","Nacogdoches","TX",NA,"Pickup Truck","White"
1252301,"Non Family Abduction","07/30/2015",16,"Female","Black","Wilkes Barre","PA","18705",NA,"Red"
1256625,"Non Family Abduction","10/22/2015",16,"Female","White","Knoxville","TN",NA,NA,NA
1258884,"Non Family Abduction","12/01/2015",16,"Female","Hispanic","El Paso","TX","79927",NA,NA
1266913,"Non Family Abduction","04/24/2016",16,"Female","Hispanic","Portales","NM","88130","Sport Utility","Unknown"
1273862,"Non Family Abduction","08/02/2016",16,"Female","White","Sheridan","MT","59749","Pickup Truck","Black"
1281183,"Non Family Abduction","11/08/2016",16,"Female","White","Baytown","TX",NA,"Sport Utility","Cream"
1285070,"Non Family Abduction","12/28/2016",16,"Female","Black","Beckley","WV","25801","Sedan, 2 door","Red"
1297256,"Non Family Abduction","05/17/2017",16,"Female","Hispanic","Winder","GA","30680","Sedan, 4 door","White"
1310784,"Non Family Abduction","10/15/2017",16,"Female","Hispanic","Woodbridge","VA","22193","Hatchback/Fastback","Dark"
1061606,"Lost Injured Missing","01/04/2007",17,"Male","Hispanic","San Antonio","TX","78216",NA,NA
1061606,"Lost Injured Missing","01/04/2007",17,"Male","Hispanic","San Antonio","TX","78216",NA,NA
1061606,"Lost Injured Missing","01/04/2007",17,"Male","Hispanic","San Antonio","TX","78216",NA,NA
1064361,"Lost Injured Missing","02/13/2007",17,"Male","White","Charlottesville","VA",NA,NA,NA
1066816,"Lost Injured Missing","03/13/2007",17,"Male","White","Charlton","MA","01507",NA,NA
1072327,"Lost Injured Missing","05/04/2007",17,"Female","White","Belton","MO","64012",NA,NA
1073487,"Lost Injured Missing","06/16/2007",17,"Female","Black","Detroit","MI",NA,NA,NA
1073716,"Lost Injured Missing","06/14/2007",17,"Male","Hispanic","Pasadena","TX","77506",NA,NA
1073858,"Lost Injured Missing","06/21/2007",17,"Female","White","Queen Creek","AZ","85242","Sedan, 4 door","White"
1075720,"Lost Injured Missing","07/07/2007",17,"Female","White","Tifton","GA","31794","Truck","White"
1076276,"Lost Injured Missing","07/28/2007",17,"Male","White","Kansas City","KS",NA,"Pickup Truck",NA
1078879,"Lost Injured Missing","09/03/2007",17,"Female","Asian","Oshkosh","WI","54904",NA,NA
1083925,"Lost Injured Missing","11/14/2007",17,"Male","White","Phoenix","AZ","85013",NA,NA
1084466,"Lost Injured Missing","10/20/2007",17,"Female","Hispanic",NA,NA,NA,NA,NA
1084746,"Lost Injured Missing","11/26/2007",17,"Female","White","Pittsburgh","PA","15220","Sedan, 4 door",NA
1085028,"Lost Injured Missing","10/24/2007",17,"Male","Black","Tukwila","WA",NA,NA,NA
1087886,"Lost Injured Missing","08/27/2007",17,"Male","White","Hollister","MO","65672",NA,NA
1096582,"Lost Injured Missing","05/27/2008",17,"Male","Black","Sandy Springs","GA","30328",NA,NA
1096755,"Lost Injured Missing","05/27/2008",17,"Male","Black","Columbia","MD","21045",NA,NA
1098097,"Lost Injured Missing","06/13/2008",17,"Male","White","Canandaigua","NY","14424","Sport Utility","Gray"
1104505,"Lost Injured Missing","09/01/2008",17,"Female","White","Edgefield","SC",NA,"Sport Utility","Red"
1107343,"Lost Injured Missing","10/04/2008",17,"Male","White","Pearl","MS","39208",NA,NA
1108221,"Lost Injured Missing","10/17/2008",17,"Female","White","Plainville","MA","02762",NA,NA
1109300,"Lost Injured Missing","11/03/2008",17,"Female","White","Tyler","TX","75702","Sport Utility","Maroon"
1109876,"Lost Injured Missing","11/02/2008",17,"Female","White","Jennings","LA","70546",NA,NA
1121354,"Lost Injured Missing","04/25/2009",17,"Female","White","Myrtle Beach","SC","14624",NA,NA
1131706,"Lost Injured Missing","09/22/2009",17,"Male","Black","Jonesboro","GA","30236",NA,NA
1140964,"Lost Injured Missing","02/09/2010",17,"Female","White","Wenatchee","WA","98801","Sedan, 4 door","Red"
1145386,"Lost Injured Missing","04/16/2010",17,"Male","White","Lafayette","TN","37083","Sedan, 4 door","Blue"
1151013,"Lost Injured Missing","06/26/2010",17,"Female","Black","Selma","AL","36701",NA,NA
1152332,"Lost Injured Missing","08/06/2008",17,"Male","Hispanic","Hayward","CA","94544",NA,NA
1152513,"Lost Injured Missing","07/21/2010",17,"Female","White","Andrews","TX","79714","Truck","White"
1154574,"Lost Injured Missing","08/20/2010",17,"Female","White","San Juan","TX",NA,"Pickup Truck","Red"
1157010,"Lost Injured Missing","09/23/2010",17,"Female","White","Covington","KY","41042","Truck","Blue, Dark"
1158494,"Lost Injured Missing","10/16/2010",17,"Female","Hispanic","Jonesboro","GA","30236","Truck","Yellow"
1159433,"Lost Injured Missing","11/02/2010",17,"Female","White","Northville","MI","48167",NA,NA
1159519,"Lost Injured Missing","10/27/2010",17,"Male","White","Lakeside","CA","92040",NA,NA
1161397,"Lost Injured Missing","11/27/2010",17,"Female","Black","Chicopee","MA","01020",NA,NA
1162563,"Lost Injured Missing","12/24/2010",17,"Female","White","Goldsboro","NC","19382",NA,NA
1162828,"Lost Injured Missing","12/30/2010",17,"Female","White","Phoenix","AZ","85051",NA,NA
1177744,"Lost Injured Missing","08/11/2011",17,"Male","White","Middletown","CT","06457",NA,NA
1178817,"Lost Injured Missing","08/27/2011",17,"Male","White","Brattleboro","VT","05301",NA,NA
1180260,"Lost Injured Missing","09/20/2011",17,"Male","White","Wrentham","MA","02093","Truck","Red"
1182230,"Lost Injured Missing","08/01/2011",17,"Male","White","Madeira Beach","FL","33708","Van","Gray"
1187520,"Lost Injured Missing","01/01/2012",17,"Female","Asian","Vancouver","WA",NA,NA,NA
1191397,"Lost Injured Missing","03/24/2012",17,"Female","Black","Rochester","NY","14611",NA,NA
1191587,"Lost Injured Missing","03/27/2012",17,"Male","White","Greenfield","MA",NA,NA,NA
1204098,"Lost Injured Missing","10/10/2012",17,"Male","Hispanic","Wildomar","CA","92595",NA,NA
1204322,"Lost Injured Missing","10/13/2012",17,"Male","Biracial","Denver","NC","28037",NA,"Green"
1204322,"Lost Injured Missing","10/13/2012",17,"Male","Biracial","Denver","NC","28037",NA,"Green"
1210970,"Lost Injured Missing","01/29/2013",17,"Male","White","Erie","PA",NA,NA,NA
1218855,"Lost Injured Missing","07/04/2013",17,"Female","White","Missoula","MT",NA,NA,NA
1220294,"Lost Injured Missing","06/12/2013",17,"Female","White","Spring City","TN","37381",NA,NA
1220626,"Lost Injured Missing","08/03/2013",17,"Female","Black","Shipman","VA","22971","Sedan, 4 door","White"
1225507,"Lost Injured Missing","04/19/2007",17,"Female","Black","Detroit","MI",NA,NA,NA
1227206,"Lost Injured Missing","12/04/2013",17,"Female","White","Wyoming","PA","18644",NA,NA
1227229,"Lost Injured Missing","01/03/2014",17,"Male","White","Baltimore","MD","21223",NA,NA
1227268,"Lost Injured Missing","01/10/2014",17,"Male","Black","San Jose","CA","95112",NA,NA
1227592,"Lost Injured Missing","01/21/2014",17,"Male","Black","Matthews","NC","28105",NA,NA
1231313,"Lost Injured Missing","04/23/2014",17,"Male","White","Winston Salem","NC","27101",NA,NA
1239270,"Lost Injured Missing","10/15/2014",17,"Male","White","Albany","NY","12206",NA,NA
1241096,"Lost Injured Missing","12/02/2014",17,"Male","White","Trenton","FL","32693",NA,NA
1255618,"Lost Injured Missing","10/06/2015",17,"Male","Hispanic","Hialeah","FL","33012",NA,NA
1261265,"Lost Injured Missing","08/20/2015",17,"Female","White","Lyons","IL","60534",NA,NA
1261265,"Lost Injured Missing","08/20/2015",17,"Female","White","Lyons","IL","60534",NA,NA
1267713,"Lost Injured Missing","05/05/2016",17,"Male","White","Dallas","NC","28034",NA,NA
1268094,"Lost Injured Missing","05/12/2016",17,"Male","White","Lima","OH","45801",NA,NA
1268959,"Lost Injured Missing","07/23/2007",17,"Female","Black","Albuquerque","NM","87105",NA,NA
1275994,"Lost Injured Missing","08/12/2016",17,"Male","Hispanic","Tijuana",NA,NA,NA,NA
1275994,"Lost Injured Missing","08/12/2016",17,"Male","Hispanic","Tijuana",NA,NA,NA,NA
1281567,"Lost Injured Missing","10/31/2016",17,"Male","Am. Ind.","Bemidji","MN","56601",NA,NA
1281567,"Lost Injured Missing","10/31/2016",17,"Male","Am. Ind.","Bemidji","MN","56601",NA,NA
1282451,"Lost Injured Missing","11/25/2016",17,"Female","Black","Braintree","MA","02184",NA,NA
1287408,"Lost Injured Missing","01/15/2017",17,"Female","Biracial","Las Vegas","NV","89109",NA,NA
1288662,"Lost Injured Missing","02/10/2017",17,"Male","Biracial","Johnstown","CO","80534",NA,NA
1289406,"Lost Injured Missing","02/20/2017",17,"Male","Biracial","Boulder","CO","80301",NA,NA
1290775,"Lost Injured Missing","03/04/2017",17,"Female","White","Parma","OH","44314",NA,NA
1292325,"Lost Injured Missing","03/21/2017",17,"Male","White","Phoenix","AZ","85006",NA,NA
1305683,"Lost Injured Missing","08/06/2017",17,"Female","White","Toney","AL","35773",NA,NA
1311904,"Lost Injured Missing","10/26/2017",17,"Male","White","Spokane","WA","99204",NA,NA
1312468,"Lost Injured Missing","11/01/2017",17,"Male","Black","Albuquerque","NM","87110",NA,NA
1067935,"Non Family Abduction","04/05/2007",17,"Female","White","Naples","FL","34116","Sport Utility","Orange"
1073863,"Non Family Abduction","06/24/2007",17,"Female","Hispanic","Monett","MO",NA,"Pickup Truck","Gray"
1076569,"Non Family Abduction","08/02/2007",17,"Female","Hispanic","Minooka","IL","60047","Sport Utility","White"
1080908,"Non Family Abduction","10/06/2007",17,"Female","White","Worthington","MN",NA,"Truck","Gray"
1081823,"Non Family Abduction","10/17/2007",17,"Female","White","Missoula","MT",NA,NA,NA
1093678,"Non Family Abduction","04/08/2008",17,"Female","White","Susanville","CA","96130",NA,NA
1098521,"Non Family Abduction","06/18/2008",17,"Male","Hispanic","Madison","NC","27025","Sedan, 4 door",NA
1106482,"Non Family Abduction","09/24/2008",17,"Female","Black","New Orleans","LA","70117","Sport Utility","White"
1128502,"Non Family Abduction","08/03/2009",17,"Female","Hispanic","Bayfield","CO","81122","Sport Utility","Black"
1133823,"Non Family Abduction","10/20/2009",17,"Female","White","Topeka","KS",NA,NA,"Blue"
1141924,"Non Family Abduction","02/25/2010",17,"Female","White","San Diego","CA",NA,NA,NA
1142711,"Non Family Abduction","03/09/2010",17,"Female","White","Hamtramck","MI","48212","Sedan, 4 door","Brown"
1151259,"Non Family Abduction","07/05/2010",17,"Female","White","Costa Mesa","CA",NA,NA,"Blue"
1152127,"Non Family Abduction","07/15/2010",17,"Female","Hispanic","Moreno Valley","CA","92555","Sport Utility","Green"
1169743,"Non Family Abduction","04/11/2011",17,"Female","Hispanic","Los Angeles","CA","90001","Sport Utility","Green"
1200157,"Non Family Abduction","07/25/2012",17,"Female","Biracial","Saint Petersburg","FL","33712","Sedan, 4 door","White"
1201790,"Non Family Abduction","08/31/2012",17,"Female","Hispanic","Henderson","NV","89014","Sedan, 2 door","Red"
1216621,"Non Family Abduction","05/25/2013",17,"Female","White","Pottsville","PA",NA,NA,NA
1218531,"Non Family Abduction","06/23/2013",17,"Female","Black","Inglewood","CA","90305",NA,"White"
1218969,"Non Family Abduction","07/06/2013",17,"Female","Black","Daytona Beach","FL","32118",NA,NA
1225000,"Non Family Abduction","11/05/2013",17,"Female","White","Hansen","ID","83334",NA,NA
1225159,"Non Family Abduction","11/11/2013",17,"Female","Hispanic","Nuevo Urecho",NA,NA,NA,NA
1233213,"Non Family Abduction","06/03/2014",17,"Female","Black","Starke","FL","32091",NA,NA
1236903,"Non Family Abduction","08/23/2014",17,"Female","White","Lilburn","GA","30047","Sport Utility","Black"
1237183,"Non Family Abduction","08/31/2014",17,"Female","White","Jackson","MS",NA,NA,"Green"
1238055,"Non Family Abduction","09/19/2014",17,"Female","White","Magee","MS","39111","Sedan, 4 door","Black"
1243537,"Non Family Abduction","01/31/2015",17,"Female","White","Pima","AZ","85543",NA,NA
1247825,"Non Family Abduction","04/30/2015",17,"Female","Black","Oxon Hill","MD","20745",NA,NA
1303188,"Non Family Abduction","07/21/2017",17,"Male","White","Paramount","CA","90723","Sedan, 4 door","Black"
1306206,"Lost Injured Missing","08/20/2017",18,"Female","White","South Lake Tahoe","CA","96150","Sport Utility","Black"
1062352,"Section 5779","01/19/2007",18,"Female","White","Gaithersburg","MD","20878","Station Wagon","Blue, Dark"
1063825,"Section 5779","02/03/2007",18,"Female","Black","Seat Pleasant","MD","20743",NA,NA
1065955,"Section 5779","03/04/2007",18,"Female","White","Saint  George","UT","84770","Sedan, 4 door","Red"
1065955,"Section 5779","03/04/2007",18,"Female","White","Saint  George","UT","84770","Van","Silver"
1072430,"Section 5779","06/02/2007",18,"Female","White","Overland Park","KS",NA,"Sedan, 2 door","Gray"
1075554,"Section 5779","07/18/2007",18,"Female","White","Elmwood","OK","73932",NA,NA
1077228,"Section 5779","08/13/2007",18,"Female","White","Jackson","TN","38305","Sedan, 4 door","Gold"
1084530,"Section 5779","11/23/2007",18,"Female","White","El Dorado","KS","67042","Sedan, 4 door","Gray"
1084559,"Section 5779","11/02/2007",18,"Male","White","Duluth","GA",NA,NA,NA
1085996,"Section 5779","12/19/2007",18,"Female","White","Castalian Springs","TN","37031","Pickup Truck","Gold"
1086782,"Section 5779","10/20/2007",18,"Male","White","Buffalo Grove","IL","60089",NA,NA
1092322,"Section 5779","03/19/2008",18,"Male","White","Conewango Valley","NY","14701",NA,NA
1095008,"Section 5779","04/17/2008",18,"Female","White","Laurel","MD","20707",NA,NA
1095253,"Section 5779","05/06/2008",18,"Female","White","Thomasville","NC",NA,"Sedan, 4 door","Red"
1098133,"Section 5779","09/03/2007",18,"Male","White","Cedar City","UT","84720","Truck","Multicolored"
1098286,"Section 5779","06/02/2008",18,"Male","Asian","Liverpool","NY","13088",NA,NA
1098922,"Section 5779","06/13/2008",18,"Male","White","Medford","OR","97504","Coupe","Red"
1098922,"Section 5779","06/13/2008",18,"Male","White","Medford","OR","97504","Coupe","Red"
1101376,"Section 5779","05/06/2007",18,"Male","Hispanic","Austin","TX","78723",NA,NA
1101737,"Section 5779","03/31/2008",18,"Male","Hispanic","Porterville","CA",NA,NA,NA
1101737,"Section 5779","03/31/2008",18,"Male","Hispanic","Porterville","CA",NA,NA,NA
1104225,"Section 5779","08/26/2008",18,"Female","White","Columbine Valley","CO","80123",NA,NA
1117758,"Section 5779","03/06/2009",18,"Male","Black","Columbia","MD","21045",NA,NA
1119872,"Section 5779","04/05/2009",18,"Male","White","Saint Paul","MN","55105",NA,NA
1119872,"Section 5779","04/05/2009",18,"Male","White","Saint Paul","MN","55105",NA,NA
1122877,"Section 5779","04/21/2009",18,"Female","Black","Oak Park","IL","60302",NA,NA
1127741,"Section 5779","03/16/2009",18,"Female","White","Midlothian","VA","23114",NA,NA
