Case Type,Case Number,Status,Source,Incident Date,Incident Time,Incident Location Type,Incident Location,Incident City,Incident State,Incident Zip,Incident County,Child ID 1,Child ID 2,Child ID 3,Child ID 4,Child ID 5,Child ID 6,Child Race 1,Child Race 2,Child Race 3,Child Race 4,Child Race 5,Child Race 6,Child Gender 1,Child Gender 2,Child Gender 3,Child Gender 4,Child Gender 5,Child Gender 6,Child Perceived Age 1,Child Perceived Age 2,Child Perceived Age 3,Child Perceived Age 4,Child Perceived Age 5,Child Perceived Age 6,Offender Gender 1,Offender Gender 2,Offender Gender 3,Offender Race 1,Offender Race 2,Offender Race 3,Offender Age 1,Offender Age 2,Offender Age 3,Offender Perceived Age 1,Offender Perceived Age 2,Offender Perceived Age 3,Vehicle Style 1,Vehicle Style 2,Vehicle Color 1,Vehicle Color 2,How Got Away,How Got Away Detail,Offender Method Animal,Offender Method Candy,Offender Method Money,Offender Method Ride,Offender Method Other,Offender Method Other Detail
Attempted Abduction,1248954,Closed,Internet,5/27/2015,5:00 PM,Daycare Facility,1800 Market St,Harrisburg,PA,17103,Dauphin,534263,,,,,,Unknown,,,,,,Female,,,,,,5,,,,,,Male,,,Black,,,27,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1241681,Closed,Internet,12/12/2014,4:59 PM,Retail - Other,1800 N Main St,Salinas,CA,93906,Monterey,522922,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Male,,,Hispanic,,,35,,,,,,,,,,Ran Away,,0,0,0,0,-1,Unknown
Attempted Abduction,1243472,Closed,Internet,1/28/2015,5:00 PM,Parking Lot/Garage,1800 Prater Way,Sparks,NV,89431,Washoe,525479,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Hispanic,,,,,,35-39,,,,,Silver,,Ignored/Refused,,0,0,0,-1,0,
Attempted Abduction,1272930,Closed,Internet,7/7/2016,12:00 AM,Street,1800 W Main St,Salem,VA,24153,Salem,569205,,,,,,Unknown,,,,,,Female,,,,,,8,,,,,,Male,,,White,,,40,,,,,,,,,,Other,Suspect left the area,0,0,0,0,-1,None
Attempted Abduction,1278965,Closed,Internet,10/9/2016,12:00 AM,Park,18020 US-19,Fanning Springs,FL,32693,Levy,577349,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,64,,,,,,,,,,Other,Swam away,0,0,0,0,-1,None
Attempted Abduction,1248877,Closed,Internet,5/11/2015,3:30 PM,Street,18100 172nd Ave SE,Renton,WA,98058,King,534146,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,White,,,,,,Unknown,,,Pickup Truck,,Tan,,Ignored/Refused,Adult intervened,0,0,0,-1,0,
Attempted Abduction,1254945,Closed,Internet,9/19/2015,12:00 AM,Trans Facility,1820 Market St,St. Louis,MO,63103,Saint Louis City,543882,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,Black,,,31,,,,,,,,,,Adult/Child Intervened,,0,0,0,-1,0,
Attempted Abduction,1295929,Closed,Internet,5/3/2014,12:00 AM,Street,18200 NW 17th St,Pembroke Pines,FL,33029,Broward,599611,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,White,,,,,,60,,,Pickup Truck,,Tan,,Ignored/Refused,"Pretended to make a phone call, ran away",0,0,0,0,-1,Questions; Gesture
Attempted Abduction,1187173,Closed,Internet,1/8/2012,5:25 PM,Unknown,18300 31st Ave NE,Arlington,WA,98223,Snohomish,455154,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,White,,,,,,Unknown,,,,,,,Fought/Broke Free,Ran Away,0,0,0,0,-1,None
Attempted Abduction,1267992,Closed,Internet,4/24/2016,12:00 AM,Home-Other,1846 20th Ave Dr NE,Hickory,NC,28601,Catawba,562352,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Unknown,,,62,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1264300,Closed,Internet,3/10/2016,12:00 AM,School - Facility,1850 N E St,San Bernardino,CA,92405,San Bernardino,557027,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Black,,,20,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1284609,Closed,Internet,10/19/2013,8:45 PM,Retail - Other,1850 Veterans Memorial Hwy,Islandia,NY,11749,Suffolk,584837,,,,,,Unknown,,,,,,Male,,,,,,5,,,,,,Male,,,White,,,22,,,,,,,,,,Released,,0,0,0,0,-1,Winks and nods
Attempted Abduction,1273184,Closed,Internet,7/23/2016,12:00 AM,Parking Lot/Garage,18521 Outlet Blvd,Chesterfield,MO,63005,St. Louis,569562,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,White,,,,,,Unknown,,,,,,,Ran Away,,0,0,0,0,-1,Question
Attempted Abduction,1252425,Closed,Internet,7/28/2015,5:30 PM,Recreational - Amusement Park,186 Enterprise Dr,Bristol,CT,06010,Hartford,540059,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Unknown,,,29,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1240908,Closed,Internet,11/23/2014,11:30 AM,Religious Facility,1860 Wisconsin St,Oshkosh,WI,54901,Winnebago,521703,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,Male,,White,Unknown,,,,,50-59,50-59,,,,,,Adult/Child Intervened,,0,0,0,0,-1,Unknown
Attempted Abduction,1188664,Closed,Internet,2/2/2012,12:00 AM,School - Facility,18606 Riverside Dr - El Verano ES,Sonoma,CA,95476,Sonoma,456819,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Hispanic,,,,,,30,,,,,Red,,Fought/Broke Free,,0,0,0,-1,0,
Attempted Abduction,1208868,Closed,Internet,1/3/2013,12:00 AM,Street,18800 Poinciana,Detroit,MI,48240,Wayne,478972,,,,,,Unknown,,,,,,Female,,,,,,6,,,,,,Male,,,White,,,52,,,,,,,,,,Unknown,,0,-1,0,0,0,None
Attempted Abduction,1190816,Closed,Internet,3/14/2012,4:20 PM,Home - Residence,18900 E Sprague Ave,Spokane,WA,99016,Spokane,459191,,,,,,Unknown,,,,,,Male,,,,,,4,,,,,,Male,,,White,,,,,,30,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,Unknown
Attempted Abduction,1189917,Closed,Internet,2/14/2012,8:00 AM,School - Bus Stop,18th Ave S & E 27th St,Minneapolis,MN,55407,Hennepin,458207,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,Hispanic,,,,,,Unknown,,,Sport Utility,,Brown,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1192790,Closed,Internet,4/10/2012,2:00 PM,Street,1900 E 4th St,Boyle Heights,CA,90033,Los Angeles,461327,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,Unknown,,,,,,35-45,,,"Sedan, 4 door",,Black,,Fought/Broke Free,Ignored/Refused; Ran Away,0,0,-1,-1,-1,Conversation
Attempted Abduction,1281744,Closed,Internet,11/9/2016,12:00 AM,Park,1900 E Blvd,Charlotte,NC,28203,Mecklenburg,581025,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,Female,,Unknown,Unknown,,,,,Unknown,13-17,,Van,,Blue,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1266118,Closed,Internet,4/11/2016,12:00 AM,Street,1900 Hiland Ave,Burley,ID,83318,Cassia,559641,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,Male,,White,White,,50,40,,,,,,,,,Fought/Broke Free,Ran away,0,0,0,0,-1,None
Attempted Abduction,1251313,Closed,Internet,7/10/2015,12:00 AM,Other,1900 Main St,Houston,TX,77002,Harris,538189,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Black,,,48,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1253390,Closed,Internet,8/18/2015,7:00 AM,Daycare Facility,1900 N Uhle St,Arlington,VA,22201,Arlington,541514,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Unknown,,,45,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1270940,Closed,Internet,6/6/2016,5:00 PM,Street,1900 New York Ave,Richmond,VA,23220,Richmond City,566424,,,,,,Unknown,,,,,,Male,,,,,,12,,,,,,Male,,,White,,,,,,35,,,Van,,White,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1246853,Closed,Internet,4/14/2015,5:30 PM,Street,1900 S Park St,Madison,WI,53713,Dane,530792,,,,,,Black,,,,,,Female,,,,,,12,,,,,,Male,,,White,,,,,,Unknown,,,Pickup Truck,,White,,Ran Away,,0,0,0,0,-1,Conversation
Attempted Abduction,1225620,Closed,Internet,11/14/2013,8:40 AM,Street,1900 Shadybrook Trail,Charlottesville,VA,22911,Albemarle,499231,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,,,None,,0,0,0,0,-1,None
Attempted Abduction,1243481,Closed,Internet,1/21/2015,3:35 PM,Street,1900 Valencia St & Iowa St,Bellingham,WA,98229,Whatcom,525488,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,Unknown,,,,,,50-59,,,Van,,White,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1279923,Closed,Internet,9/20/2016,3:00 PM,School - Facility,1901 White Oak Way,San Carlos,CA,94070,San Mateo,578668,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,,,,65-75,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1204089,Closed,Internet,10/5/2012,3:00 PM,Street,19400 Santa Maria Av,Castro Valley,CA,94546,Alameda,473700,,,,,,Asian,,,,,,Female,,,,,,11,,,,,,Male,,,Hispanic,,,34,,,,,,"Sedan, 4 door",,White,,Ran Away,,0,0,0,0,0,
Attempted Abduction,1257588,Closed,Internet,10/16/2015,2:40 PM,Library,19520 Pine Hurst Trail Dr,Humble,TX,77346,Harris,547486,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,,,,40-50,,,"Sedan, 4 door",,Maroon,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1205781,Closed,Internet,11/3/2012,8:30 AM,Park,196 Gause Blvd,Abita Springs,LA,70420,Saint Tammany,475552,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,Black,,,75,,,,,,,,White,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1241445,Closed,Internet,12/8/2014,3:00 PM,School - Bus Stop,196th St SE & 24th Dr SE,Bothell,WA,98012,Snohomish,522570,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,White,,,,,,45-49,,,Pickup Truck,,Tan,,Other,The suspect drove away,0,0,0,0,-1,None
Attempted Abduction,1250717,Closed,Internet,6/25/2015,12:00 AM,Unknown,199 Celia Dr,Richmond,KY,40475,Madison,537006,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,50,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1226216,Closed,Internet,12/2/2013,5:30 PM,Street,19th St & Anna Dr,Lawrence,KS,66044,Douglas,500119,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,Black,,,,,,Unknown,,,,,Brown,,Unknown,,0,0,0,0,-1,Unknown
Attempted Abduction,1272427,Closed,Internet,7/7/2016,11:15 PM,Home - Residence,1st Ave & E 108th St,New York,NY,10029,New York,568495,,,,,,Unknown,,,,,,Female,,,,,,8,,,,,,Male,,,Hispanic,,,,,,20-29,,,,,,,Fought/Broke Free,Suspect fled the area,0,0,0,0,-1,None
Attempted Abduction,1243011,Closed,Internet,1/17/2015,12:00 AM,Street,1st Ave & E Alder St,Walla Walla,WA,99362,Walla Walla,524844,,,,,,Unknown,,,,,,Female,,,,,,42991,,,,,,Male,,,White,,,44,,,,,,,,,,Adult/Child Intervened,,0,-1,0,0,0,
Attempted Abduction,1229433,Closed,Internet,2/17/2014,2:45 PM,Other,1st Ave & Pike St,Seattle,WA,98101,King,504866,,,,,,Unknown,,,,,,Male,,,,,,Infant,,,,,,Female,,,White,,,37,,,,,,,,,,Released,,0,0,0,0,-1,None
Attempted Abduction,1206359,Closed,Internet,11/10/2012,4:10 PM,Street,1st St & Baldwin Av,Marion,IN,46952,Grant,476179,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Male,,,White,,,51,,,,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1210406,Closed,Internet,1/30/2013,12:00 AM,Library,1st St & Griffin Av,Enumclaw,WA,98022,King,480670,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,White,,,25,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1268897,Closed,Internet,5/17/2016,8:30 PM,Library,20 S Main St,West Hartford,CT,06107,Hartford,563597,,,,,,Unknown,,,,,,Female,,,,,,17,,,,,,Male,,,Black,,,28,,,,,,,,,,Ignored/Refused,Child left the area,0,0,0,0,-1,None
Attempted Abduction,1213395,Closed,Internet,3/25/2013,6:25 PM,Street,200 94th Av,Oakland,CA,94603,Alameda,484124,,,,,,Unknown,,,,,,Female,,,,,,9,,,,,,Male,,,Hispanic,,,,,,24-29,,,"Sedan, 2 door",,Silver,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1273738,Closed,Internet,7/12/2016,5:00 PM,Street,200 9th St,Hoboken,NJ,07030,Hudson,570316,,,,,,Unknown,,,,,,Female,,,,,,16,,,,,,Male,,,White,,,33,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1247385,Closed,Internet,4/13/2015,5:20 PM,Other,200 Beatty School Rd,Hadley,PA,16130,Mercer,531816,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,White,,,58,,,,,,Pickup Truck,,White,,Other,The suspect left when he saw the child's dog,-1,0,0,0,0,
Attempted Abduction,1247384,Closed,Internet,4/6/2015,8:00 PM,Home - Residence,200 Beatty School Rd,Hadley,PA,16130,Mercer,531814,,,,,,Unknown,,,,,,Male,,,,,,9,,,,,,Male,,,White,,,58,,,,,,Pickup Truck,,White,,Ran Away,,0,-1,0,0,0,
Attempted Abduction,1251387,Closed,Internet,7/9/2015,3:00 PM,Park,200 Conestoga St,Lancaster,PA,17603,Lancaster,538318,,,,,,Unknown,,,,,,Female,,,,,,7,,,,,,Male,,,White,,,65,,,,,,,,,,Ignored/Refused,,0,0,-1,0,0,
Attempted Abduction,1271370,Closed,Internet,6/26/2016,11:30 AM,Street,200 Dallam Rd,Newark,DE,19711,New Castle,567026,,,,,,Unknown,,,,,,Female,,,,,,3,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,White,,Unknown,,0,0,0,0,-1,Waived
Attempted Abduction,1207468,Closed,Internet,12/6/2012,4:40 PM,Street,200 E Main St,Thurmont,MD,21788,Frederick,477398,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,White,,,,,,Unknown,,,"Sedan, 4 door",,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1192087,Closed,Internet,3/14/2012,12:00 AM,Street,200 East Avenue,Hamilton,OH,45011,Butler,460575,,,,,,Unknown,,,,,,Male,,,,,,11,,,,,,Male,,,White,,,26,,,,,,"Sedan, 4 door",,Black,,Unknown,,0,0,-1,0,0,
Attempted Abduction,1266302,Closed,Internet,4/13/2016,12:00 AM,Street,200 Greenwood Loop Rd,Brick,NJ,08724,Ocean,559898,,,,,,Unknown,,,,,,Female,,,,,,9,,,,,,Male,,,White,,,,,,45-49,,,,,Gray,,Ran Away,,0,-1,0,0,0,
Attempted Abduction,1216757,Closed,Internet,5/13/2013,8:30 PM,Home - Residence,200 Harbor Dr,Claymont,DE,19703,New Castle,487891,,,,,,Unknown,,,,,,Female,,,,,,9,,,,,,Male,,,Unknown,,,,,,30-40,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1232526,Closed,Internet,5/2/2014,12:00 AM,Street,200 Harmon Hills,Dripping Springs,TX,78620,Hays,509405,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,,,,White,,,,,,40-50,,,"Sedan, 4 door",,White,,Ran Away,,0,0,0,0,-1,Unknown
Attempted Abduction,1280079,Closed,Internet,10/22/2016,6:00 PM,Street,200 High St,Mt. Pleasant Township,PA,15666,Westmoreland,578884,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,White,,,,,,40-50,,,,,Red,,Ran Away,,0,0,0,-1,0,
Attempted Abduction,1219499,Closed,Internet,7/10/2013,12:00 AM,Home - Residence,200 Jordan Av,Dyersburg,TN,38024,Dyer,491136,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Female,,,Black,,,51,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,Gifts
Attempted Abduction,1265658,Closed,Internet,4/4/2016,8:10 AM,Street,200 Marshall Blvd,Aurora,IL,60505,Kane,559010,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Female,,,White,,,,,,30-39,,,,,,,Released,Screamed,0,0,0,0,-1,None
Attempted Abduction,1209184,Closed,Internet,5/30/2012,12:00 AM,Home - Residence,200 Miller St,North Tonawanda,NY,14120,Niagara,479320,,,,,,Unknown,,,,,,Female,,,,,,6,,,,,,Male,,,Unknown,,,,,,50-60,,,Van,,Maroon,,Adult/Child Intervened,,0,0,0,0,-1,Conversation
Attempted Abduction,1264475,Closed,Internet,3/14/2016,7:30 AM,Street,200 N Enola Dr,Enola,PA,17025,Cumberland,557271,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,Unknown,,,,,,Unknown,,,"Sedan, 4 door",,Red,,Ran Away,,0,0,0,-1,-1,Question
Attempted Abduction,1269886,Closed,Internet,5/27/2016,1:00 PM,Street,200 North 6th Street,Sunbury,PA,17801,Northumberland,564912,,,,,,Unknown,,,,,,Female,,,,,,6,,,,,,Male,,,Black,,,,,,Unknown,,,,,,,Ignored/Refused,,0,-1,0,0,-1,Questions
Attempted Abduction,1295939,Closed,Internet,10/21/2013,2:40 PM,School - Bus Stop,200 NW 108th Ave,Pembroke Pines,FL,33026,Broward,599622,,,,,,White,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,,,,25-29,,,,,Red,,Ran Away,"Screamed ""Help""",0,0,0,0,-1,None
Attempted Abduction,1241809,Closed,Internet,12/19/2014,6:50 AM,Street,200 S Park St,Red Lion,PA,17356,York,523090,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,,,,20-25,,,Sport Utility,,Black,,Other,The suspect drove away,0,0,0,0,-1,None
Attempted Abduction,1217579,Closed,Internet,5/23/2013,12:00 AM,Street,200 S Washington St,Falls Church,VA,22046,Falls Church City,488872,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Unknown,,,46,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1217477,Closed,Internet,5/21/2013,4:00 PM,Home - Residence,200 Scenic Dr,Loveland,CO,80537,Larimer,488753,,,,,,Unknown,,,,,,Female,,,,,,9,,,,,,Male,,,Hispanic,,,,,,30-39,,,,,,,Ran Away,,0,0,0,-1,0,
Attempted Abduction,1225779,Closed,Internet,11/12/2013,3:15 PM,Street,200 Skimino Rd,Williamsburg,VA,23188,York,499474,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,,,,Unknown,,,"Sedan, 2 door",,Silver,,Adult/Child Intervened,,0,0,0,0,-1,Unknown
Attempted Abduction,1267984,Closed,Internet,5/3/2016,8:28 AM,Street,200 W 108th St,Chicago,IL,60628,Cook,562340,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,Black,,,,,,Unknown,,,,,Silver,,Ran Away,Broke free,0,0,0,0,-1,None
Attempted Abduction,1211892,Closed,Internet,2/20/2013,3:30 PM,Street,200 Washington St,Waterford,WI,53185,Racine,482350,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,White,,,,,,Unknown,,,,,Silver,,Fought/Broke Free,,0,0,0,0,-1,Questions
Attempted Abduction,1191866,Closed,Internet,3/10/2012,12:15 PM,Daycare Facility,2000 Arroyo Road,Livermore,CA,94550,Alameda,460330,,,,,,Unknown,,,,,,Male,,,,,,4,,,,,,Male,,,White,,,,,,45-50,,,,,,,None,,0,0,0,0,-1,None
Attempted Abduction,1218274,Closed,Internet,5/31/2013,8:40 AM,Street,2000 Chicory St,Virginia Beach,VA,23456,Virginia Beach City,489693,,,,,,Unknown,,,,,,Unknown,,,,,,7,,,,,,Female,,,Asian,,,,,,30-40,,,"Sedan, 4 door",,White,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1243390,Closed,Internet,1/27/2015,8:00 AM,School - Bus Stop,2000 E 117th St,Burnsville,MN,55337,Dakota,525381,,,,,,Unknown,,,,,,Female,,,,,,6,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,Silver,,Unknown,,0,0,0,0,-1,Unknown
Attempted Abduction,1226228,Closed,Internet,12/11/2013,7:00 AM,Street,2000 LaSalle St,Racine,WI,53402,Racine,500137,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Male,,,White,,,,,,Unknown,,,Van,,Purple,,Ran Away,,0,0,0,-1,0,
Attempted Abduction,1283614,Closed,Internet,11/30/2016,2:45 PM,Street,2000 Oakland Dr,Kalamazoo,MI,49008,Kalamazoo,583484,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,Unknown,,,,,,Unknown,,,Pickup Truck,,Red,,Ignored/Refused,Ran away,0,0,0,-1,0,
Attempted Abduction,1206352,Closed,Internet,11/3/2012,12:00 AM,Home - Residence,2000 Oakley Av,San Mateo,CA,94070,San Mateo,476168,,,,,,Unknown,,,,,,Male,,,,,,5,,,,,,Female,,,Unknown,,,,,,Unknown,,,Van,,Blue,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1206338,Closed,Internet,11/8/2012,7:54 AM,Street,2000 S Avenue Av,Yuma,AZ,85364,Yuma,476152,,,,,,Unknown,,,,,,Male,,,,,,12,,,,,,Male,,,White,,,,,,Unknown,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1233442,Closed,Internet,6/3/2014,7:30 PM,Street,2000 West Commerce St & N Hampton Rd,Dallas,TX,75208,Dallas,510801,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,Hispanic,,,,,,30,,,Truck,,Silver,,Unknown,,0,0,0,-1,0,
Attempted Abduction,1213621,Closed,Internet,4/4/2013,6:00 PM,Street,2000 Willow Point Dr,Arlington,TX,76010,Tarrant,484378,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,Hispanic,,,,,,Unknown,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1266273,Closed,Internet,4/5/2016,2:30 PM,Street,20000 NW 257th Terrace,High Springs,FL,32643,Alachua,559859,,,,,,Unknown,,,,,,Unknown,,,,,,10,,,,,,Male,,,White,,,,,,Unknown,,,Van,,,,Ran Away,,0,0,0,0,-1,Unknown
Attempted Abduction,1195153,Closed,Internet,5/20/2012,6:30 PM,Park,2001 E Broadway - Stephens Lake Park,Columbia,MO,65201,Boone,463869,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Hispanic,,,50,,,,,,Pickup Truck,,Black,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1196608,Closed,Internet,5/25/2012,12:00 AM,Retail - Other,2001 N Rose Av,Oxnard,CA,93036,Ventura,465470,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Hispanic,,,38,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1265421,Closed,Internet,3/29/2016,4:35 PM,Retail - Mall/ Shop Ctr,2002 Annapolis Mall Rd,Annapolis,MD,21401,Anne Arundel,558595,,,,,,Unknown,,,,,,Female,,,,,,16,,,,,,Male,,,Unknown,,,20,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1268811,Closed,Internet,5/17/2016,12:00 AM,Library,2003 S Zarzarmora St,San Antonio,TX,78226,Bexar,563486,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Hispanic,,,27,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1248880,Closed,Internet,5/1/2015,7:30 PM,Street,200th St & Meridian Ave E,Graham,WA,98338,Pierce,534150,,,,,,Unknown,,,,,,Male,,,,,,14,,,,,,Male,,,Unknown,,,,,,25-29,,,,,,,Ignored/Refused,,0,0,0,-1,-1,Alcohol
Attempted Abduction,1268113,Closed,Internet,4/27/2016,12:00 AM,Theater,201 E Hargett St,Raleigh,NC,27601,Wake,562525,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,60,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1271348,Closed,Internet,6/15/2016,12:00 AM,Daycare Facility,201 N 25th St,Louisville,KY,40212,Jefferson,566992,,,,,,Unknown,,,,,,Female,,,,,,4,,,,,,Female,,,White,,,38,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1203351,Closed,Internet,9/22/2012,12:00 AM,Street,2020 Alabama 205,Albertville,AL,35950,Marshall,472901,,,,,,Unknown,,,,,,Female,,,,,,7,,,,,,Male,,,Black,,,,,,Unknown,,,,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1248233,Closed,Internet,2/19/2015,12:00 AM,Retail - Food/Conv/Gas,2025 N Marine Blvd,Jacksonville,NC,28546,Onslow,533178,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,31,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1274197,Closed,Internet,8/4/2016,8:30 PM,Gov't Facility,203 S Walnut St,Shell Rock,IA,50670,Butler,570955,,,,,,Unknown,,,,,,Male,,,,,,8,,,,,,Male,,,White,,,,,,Unknown,,,Van,,White,,Fought/Broke Free,Ran away,0,0,0,0,-1,None
Attempted Abduction,1260057,Closed,Internet,12/22/2015,12:00 AM,Street,20300 SW 5th St,Pembroke Pines,FL,33029,Broward,550924,,,,,,Unknown,,,,,,Female,,,,,,16,,,,,,Male,,,Hispanic,,,,,,40,,,Sport Utility,,White,,Ignored/Refused,Ran away,0,0,0,0,-1,Directive/Command
Attempted Abduction,1259875,Closed,Internet,12/21/2015,12:00 AM,Retail - Other,204 Anderson Ln,Hendersonville,TN,37075,Sumner,550659,,,,,,Unknown,,,,,,Male,,,,,,9,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,,,Ignored/Refused,,0,0,-1,0,0,
Attempted Abduction,1258778,Closed,Internet,11/9/2015,4:02 AM,Home - Residence,2058 Maple Ave,Hatfield,PA,19440,Montgomery,549164,,,,,,Unknown,,,,,,Female,,,,,,6,,,,,,Male,,,Hispanic,,,28,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1248272,Closed,Internet,4/21/2015,12:00 AM,School - Facility,207 W Ave,Sweetwater,TX,79556,Nolan,533233,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,46,,,,,,,,,,Unknown,,0,0,0,0,-1,None
